Full_name	Kingdom	Phylum	Class	Order	Family	Genus
k__Fungi | p__Chytridiomycota | c__Chytridiomycota_cls_Incertae_sedis | Chytridiomycota_ord_Incertae_sedis | f__Chytridiomycota_fam_Incertae_sedis | g__Chytridiomycota_gen_Incertae_sedis	k__Fungi 	 p__Chytridiomycota 	 c__Chytridiomycota_cls_Incertae_sedis 	 Chytridiomycota_ord_Incertae_sedis 	 f__Chytridiomycota_fam_Incertae_sedis 	 g__Chytridiomycota_gen_Incertae_sedis
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.15	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.15
k__Fungi | p__Ascomycota | c__Sordariomycetes | Sordariales | unassigned | unassigned.1	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Sordariales 	 unassigned 	 unassigned.1
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.29	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.29
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.30	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.30
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Trichomeriaceae | g__Trichomeriaceae_gen_Incertae_sedis.2	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Trichomeriaceae 	 g__Trichomeriaceae_gen_Incertae_sedis.2
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Pseudopyrenochaetaceae | g__Pseudopyrenochaeta	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Pseudopyrenochaetaceae 	 g__Pseudopyrenochaeta
k__Fungi | p__Ascomycota | c__Ascomycota_cls_Incertae_sedis | Ascomycota_ord_Incertae_sedis | f__Ascomycota_fam_Incertae_sedis | g__Ascomycota_gen_Incertae_sedis.13	k__Fungi 	 p__Ascomycota 	 c__Ascomycota_cls_Incertae_sedis 	 Ascomycota_ord_Incertae_sedis 	 f__Ascomycota_fam_Incertae_sedis 	 g__Ascomycota_gen_Incertae_sedis.13
k__Fungi | p__Ascomycota | unassigned | unassigned | unassigned | unassigned.11	k__Fungi 	 p__Ascomycota 	 unassigned 	 unassigned 	 unassigned 	 unassigned.11
k__Fungi | p__Basidiomycota | c__Tremellomycetes | Cystofilobasidiales | f__Mrakiaceae | g__Tausonia	k__Fungi 	 p__Basidiomycota 	 c__Tremellomycetes 	 Cystofilobasidiales 	 f__Mrakiaceae 	 g__Tausonia
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Nectriaceae | g__Fusarium.5	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Nectriaceae 	 g__Fusarium.5
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.18	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.18
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.32	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.32
k__Fungi | p__Ascomycota | c__Sordariomycetes | unassigned | unassigned | unassigned.1	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 unassigned 	 unassigned 	 unassigned.1
k__Fungi | p__Ascomycota | unassigned | unassigned | unassigned | unassigned.13	k__Fungi 	 p__Ascomycota 	 unassigned 	 unassigned 	 unassigned 	 unassigned.13
k__Fungi | p__Ascomycota | c__Sordariomycetes | Glomerellales | f__Plectosphaerellaceae | g__Gibellulopsis	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Glomerellales 	 f__Plectosphaerellaceae 	 g__Gibellulopsis
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Stachybotryaceae | g__Stachybotryaceae_gen_Incertae_sedis	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Stachybotryaceae 	 g__Stachybotryaceae_gen_Incertae_sedis
k__Fungi | p__Ascomycota | unassigned | unassigned | unassigned | unassigned.14	k__Fungi 	 p__Ascomycota 	 unassigned 	 unassigned 	 unassigned 	 unassigned.14
k__Fungi | p__Ascomycota | c__Sordariomycetes | Sordariales | f__Chaetomiaceae | g__Chaetomiaceae_gen_Incertae_sedis.3	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Sordariales 	 f__Chaetomiaceae 	 g__Chaetomiaceae_gen_Incertae_sedis.3
k__Fungi | p__Ascomycota | c__Leotiomycetes | Helotiales | unassigned | unassigned.3	k__Fungi 	 p__Ascomycota 	 c__Leotiomycetes 	 Helotiales 	 unassigned 	 unassigned.3
k__Fungi | p__Ascomycota | unassigned | unassigned | unassigned | unassigned.16	k__Fungi 	 p__Ascomycota 	 unassigned 	 unassigned 	 unassigned 	 unassigned.16
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Phaeosphaeriaceae | g__Paraphoma	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Phaeosphaeriaceae 	 g__Paraphoma
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.34	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.34
k__Fungi | p__Ascomycota | c__Leotiomycetes | Helotiales | f__Helotiales_fam_Incertae_sedis | g__Helotiales_gen_Incertae_sedis.4	k__Fungi 	 p__Ascomycota 	 c__Leotiomycetes 	 Helotiales 	 f__Helotiales_fam_Incertae_sedis 	 g__Helotiales_gen_Incertae_sedis.4
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.20	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.20
k__Fungi | p__Ascomycota | c__Sordariomycetes | Glomerellales | f__Plectosphaerellaceae | g__Plectosphaerella	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Glomerellales 	 f__Plectosphaerellaceae 	 g__Plectosphaerella
k__Fungi | p__Ascomycota | c__Dothideomycetes | Mycosphaerellales | f__Mycosphaerellaceae | g__Septoria	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Mycosphaerellales 	 f__Mycosphaerellaceae 	 g__Septoria
k__Fungi | p__Ascomycota | c__Leotiomycetes | Helotiales | unassigned | unassigned.4	k__Fungi 	 p__Ascomycota 	 c__Leotiomycetes 	 Helotiales 	 unassigned 	 unassigned.4
k__Fungi | p__Ascomycota | c__Sordariomycetes | unassigned | unassigned | unassigned.3	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 unassigned 	 unassigned 	 unassigned.3
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Trichomeriaceae | g__Bradymyces	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Trichomeriaceae 	 g__Bradymyces
k__Fungi | p__Ascomycota | c__Leotiomycetes | Helotiales | unassigned | unassigned.6	k__Fungi 	 p__Ascomycota 	 c__Leotiomycetes 	 Helotiales 	 unassigned 	 unassigned.6
k__Fungi | p__Chytridiomycota | c__Spizellomycetes | Spizellomycetales | f__Spizellomycetaceae | g__Spizellomyces.1	k__Fungi 	 p__Chytridiomycota 	 c__Spizellomycetes 	 Spizellomycetales 	 f__Spizellomycetaceae 	 g__Spizellomyces.1
k__Fungi | p__Ascomycota | c__Sordariomycetes | unassigned | unassigned | unassigned.4	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 unassigned 	 unassigned 	 unassigned.4
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.39	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.39
k__Fungi | p__Ascomycota | c__Sordariomycetes | Sordariales | f__Chaetomiaceae | unassigned.1	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Sordariales 	 f__Chaetomiaceae 	 unassigned.1
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.41	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.41
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.22	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.22
k__Fungi | p__Ascomycota | unassigned | unassigned | unassigned | unassigned.19	k__Fungi 	 p__Ascomycota 	 unassigned 	 unassigned 	 unassigned 	 unassigned.19
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Nectriaceae | g__Fusarium.6	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Nectriaceae 	 g__Fusarium.6
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Sporormiaceae | unassigned	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Sporormiaceae 	 unassigned
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Nectriaceae | g__Fusarium.7	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Nectriaceae 	 g__Fusarium.7
k__Fungi | p__Ascomycota | c__Sordariomycetes | Sordariales | f__Sordariales_fam_Incertae_sedis | g__Sordariales_gen_Incertae_sedis.1	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Sordariales 	 f__Sordariales_fam_Incertae_sedis 	 g__Sordariales_gen_Incertae_sedis.1
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Bionectriaceae | g__Nectriella	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Bionectriaceae 	 g__Nectriella
k__Fungi | p__Ascomycota | c__Dothideomycetes | Dothideomycetes_ord_Incertae_sedis | f__Dothideomycetes_fam_Incertae_sedis | unassigned.1	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Dothideomycetes_ord_Incertae_sedis 	 f__Dothideomycetes_fam_Incertae_sedis 	 unassigned.1
k__Fungi | p__Ascomycota | c__Sordariomycetes | Sordariales | f__Lasiosphaeriaceae | g__Schizothecium.6	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Sordariales 	 f__Lasiosphaeriaceae 	 g__Schizothecium.6
k__Fungi | p__Ascomycota | unassigned | unassigned | unassigned | unassigned.21	k__Fungi 	 p__Ascomycota 	 unassigned 	 unassigned 	 unassigned 	 unassigned.21
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.25	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.25
k__Fungi | p__Chytridiomycota | c__Spizellomycetes | Spizellomycetales | f__Spizellomycetales_fam_Incertae_sedis | g__Spizellomycetales_gen_Incertae_sedis.3	k__Fungi 	 p__Chytridiomycota 	 c__Spizellomycetes 	 Spizellomycetales 	 f__Spizellomycetales_fam_Incertae_sedis 	 g__Spizellomycetales_gen_Incertae_sedis.3
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Pleosporaceae | g__Alternaria.2	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Pleosporaceae 	 g__Alternaria.2
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Trichomeriaceae | g__Bacillicladium.1	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Trichomeriaceae 	 g__Bacillicladium.1
k__Fungi | p__Ascomycota | c__Leotiomycetes | Helotiales | f__Helotiales_fam_Incertae_sedis | g__Helotiales_gen_Incertae_sedis.8	k__Fungi 	 p__Ascomycota 	 c__Leotiomycetes 	 Helotiales 	 f__Helotiales_fam_Incertae_sedis 	 g__Helotiales_gen_Incertae_sedis.8
k__Fungi | p__Ascomycota | unassigned | unassigned | unassigned | unassigned.23	k__Fungi 	 p__Ascomycota 	 unassigned 	 unassigned 	 unassigned 	 unassigned.23
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Phaeosphaeriaceae | unassigned.1	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Phaeosphaeriaceae 	 unassigned.1
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Pleosporales_fam_Incertae_sedis | g__Aaosphaeria	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Pleosporales_fam_Incertae_sedis 	 g__Aaosphaeria
k__Fungi | p__Ascomycota | c__Ascomycota_cls_Incertae_sedis | Ascomycota_ord_Incertae_sedis | f__Ascomycota_fam_Incertae_sedis | g__Ascomycota_gen_Incertae_sedis.18	k__Fungi 	 p__Ascomycota 	 c__Ascomycota_cls_Incertae_sedis 	 Ascomycota_ord_Incertae_sedis 	 f__Ascomycota_fam_Incertae_sedis 	 g__Ascomycota_gen_Incertae_sedis.18
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Verrucariales | f__Verrucariaceae | g__Verrucaria.7	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Verrucariales 	 f__Verrucariaceae 	 g__Verrucaria.7
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Bionectriaceae | g__Clonostachys.1	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Bionectriaceae 	 g__Clonostachys.1
k__Fungi | p__Ascomycota | c__Sordariomycetes | unassigned | unassigned | unassigned.5	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 unassigned 	 unassigned 	 unassigned.5
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Didymellaceae | g__Chaetasbolisia.2	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Didymellaceae 	 g__Chaetasbolisia.2
k__Fungi | p__Basidiomycota | c__Agaricomycetes | Cantharellales | f__Ceratobasidiaceae | unassigned.2	k__Fungi 	 p__Basidiomycota 	 c__Agaricomycetes 	 Cantharellales 	 f__Ceratobasidiaceae 	 unassigned.2
k__Fungi | p__Chytridiomycota | c__Rhizophlyctidomycetes | Rhizophlyctidales | f__Rhizophlyctidaceae | g__Rhizophlyctis.2	k__Fungi 	 p__Chytridiomycota 	 c__Rhizophlyctidomycetes 	 Rhizophlyctidales 	 f__Rhizophlyctidaceae 	 g__Rhizophlyctis.2
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.52	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.52
k__Fungi | p__Chytridiomycota | c__Rhizophlyctidomycetes | Rhizophlyctidales | f__Rhizophlyctidaceae | g__Rhizophlyctis.3	k__Fungi 	 p__Chytridiomycota 	 c__Rhizophlyctidomycetes 	 Rhizophlyctidales 	 f__Rhizophlyctidaceae 	 g__Rhizophlyctis.3
k__Fungi | p__Ascomycota | c__Sordariomycetes | Amphisphaeriales | f__Pestalotiopsidaceae | g__Pestalotiopsis	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Amphisphaeriales 	 f__Pestalotiopsidaceae 	 g__Pestalotiopsis
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.54	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.54
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Nectriaceae | unassigned.1	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Nectriaceae 	 unassigned.1
k__Fungi | p__Ascomycota | c__Ascomycota_cls_Incertae_sedis | Ascomycota_ord_Incertae_sedis | f__Ascomycota_fam_Incertae_sedis | g__Ascomycota_gen_Incertae_sedis.20	k__Fungi 	 p__Ascomycota 	 c__Ascomycota_cls_Incertae_sedis 	 Ascomycota_ord_Incertae_sedis 	 f__Ascomycota_fam_Incertae_sedis 	 g__Ascomycota_gen_Incertae_sedis.20
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Cucurbitariaceae | g__Pyrenochaetopsis	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Cucurbitariaceae 	 g__Pyrenochaetopsis
k__Fungi | p__Ascomycota | c__Dothideomycetes | Dothideomycetes_ord_Incertae_sedis | f__Dothideomycetes_fam_Incertae_sedis | g__Dothideomycetes_gen_Incertae_sedis.1	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Dothideomycetes_ord_Incertae_sedis 	 f__Dothideomycetes_fam_Incertae_sedis 	 g__Dothideomycetes_gen_Incertae_sedis.1
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Nectriaceae | g__Fusarium.8	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Nectriaceae 	 g__Fusarium.8
k__Fungi | p__Ascomycota | c__Dothideomycetes | Botryosphaeriales | f__Botryosphaeriaceae | g__Macrophomina	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Botryosphaeriales 	 f__Botryosphaeriaceae 	 g__Macrophomina
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Ophiocordycipitaceae | g__Purpureocillium	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Ophiocordycipitaceae 	 g__Purpureocillium
k__Fungi | p__Chytridiomycota | c__Spizellomycetes | Spizellomycetales | f__Spizellomycetaceae | g__Spizellomyces.2	k__Fungi 	 p__Chytridiomycota 	 c__Spizellomycetes 	 Spizellomycetales 	 f__Spizellomycetaceae 	 g__Spizellomyces.2
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.35	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.35
k__Fungi | p__Chytridiomycota | c__Rhizophlyctidomycetes | Rhizophlyctidales | f__Rhizophlyctidaceae | g__Rhizophlyctis.4	k__Fungi 	 p__Chytridiomycota 	 c__Rhizophlyctidomycetes 	 Rhizophlyctidales 	 f__Rhizophlyctidaceae 	 g__Rhizophlyctis.4
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.67	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.67
k__Fungi | p__Basidiomycota | c__Tremellomycetes | Tremellales | f__Bulleribasidiaceae | g__Vishniacozyma.1	k__Fungi 	 p__Basidiomycota 	 c__Tremellomycetes 	 Tremellales 	 f__Bulleribasidiaceae 	 g__Vishniacozyma.1
k__Fungi | p__Chytridiomycota | c__Rhizophlyctidomycetes | Rhizophlyctidales | f__Rhizophlyctidaceae | g__Rhizophlyctis.5	k__Fungi 	 p__Chytridiomycota 	 c__Rhizophlyctidomycetes 	 Rhizophlyctidales 	 f__Rhizophlyctidaceae 	 g__Rhizophlyctis.5
k__Fungi | p__Basidiomycota | c__Tremellomycetes | Tremellales | f__Bulleribasidiaceae | g__Dioszegia	k__Fungi 	 p__Basidiomycota 	 c__Tremellomycetes 	 Tremellales 	 f__Bulleribasidiaceae 	 g__Dioszegia
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Melanommataceae | g__Pleotrichocladium	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Melanommataceae 	 g__Pleotrichocladium
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Sporormiaceae | g__Preussia.6	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Sporormiaceae 	 g__Preussia.6
k__Fungi | p__Chytridiomycota | c__Spizellomycetes | Spizellomycetales | unassigned | unassigned	k__Fungi 	 p__Chytridiomycota 	 c__Spizellomycetes 	 Spizellomycetales 	 unassigned 	 unassigned
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Herpotrichiellaceae | g__Rhinocladiella.1	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Herpotrichiellaceae 	 g__Rhinocladiella.1
k__Fungi | p__Ascomycota | unassigned | unassigned | unassigned | unassigned.41	k__Fungi 	 p__Ascomycota 	 unassigned 	 unassigned 	 unassigned 	 unassigned.41
k__Fungi | p__Ascomycota | unassigned | unassigned | unassigned | unassigned.42	k__Fungi 	 p__Ascomycota 	 unassigned 	 unassigned 	 unassigned 	 unassigned.42
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Hypocreales_fam_Incertae_sedis | unassigned	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Hypocreales_fam_Incertae_sedis 	 unassigned
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Lentitheciaceae | g__Darksidea.1	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Lentitheciaceae 	 g__Darksidea.1
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.41	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.41
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.77	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.77
k__Fungi | p__Ascomycota | c__Sordariomycetes | Sordariales | f__Sordariales_fam_Incertae_sedis | g__Staphylotrichum	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Sordariales 	 f__Sordariales_fam_Incertae_sedis 	 g__Staphylotrichum
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.81	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.81
k__Fungi | p__Basidiomycota | c__Tremellomycetes | Tremellales | f__Bulleribasidiaceae | g__Vishniacozyma.2	k__Fungi 	 p__Basidiomycota 	 c__Tremellomycetes 	 Tremellales 	 f__Bulleribasidiaceae 	 g__Vishniacozyma.2
k__Fungi | p__Ascomycota | c__Ascomycota_cls_Incertae_sedis | Ascomycota_ord_Incertae_sedis | f__Ascomycota_fam_Incertae_sedis | g__Ascomycota_gen_Incertae_sedis.24	k__Fungi 	 p__Ascomycota 	 c__Ascomycota_cls_Incertae_sedis 	 Ascomycota_ord_Incertae_sedis 	 f__Ascomycota_fam_Incertae_sedis 	 g__Ascomycota_gen_Incertae_sedis.24
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Nectriaceae | g__Nectriaceae_gen_Incertae_sedis.2	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Nectriaceae 	 g__Nectriaceae_gen_Incertae_sedis.2
k__Fungi | p__Basidiomycota | c__Tremellomycetes | Tremellales | f__Bulleribasidiaceae | g__Vishniacozyma.3	k__Fungi 	 p__Basidiomycota 	 c__Tremellomycetes 	 Tremellales 	 f__Bulleribasidiaceae 	 g__Vishniacozyma.3
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Didymosphaeriaceae | g__Paraphaeosphaeria	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Didymosphaeriaceae 	 g__Paraphaeosphaeria
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Hypocreales_fam_Incertae_sedis | g__Acremonium.1	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Hypocreales_fam_Incertae_sedis 	 g__Acremonium.1
k__Fungi | p__Ascomycota | c__Ascomycota_cls_Incertae_sedis | Ascomycota_ord_Incertae_sedis | f__Ascomycota_fam_Incertae_sedis | g__Ascomycota_gen_Incertae_sedis.27	k__Fungi 	 p__Ascomycota 	 c__Ascomycota_cls_Incertae_sedis 	 Ascomycota_ord_Incertae_sedis 	 f__Ascomycota_fam_Incertae_sedis 	 g__Ascomycota_gen_Incertae_sedis.27
k__Fungi | p__Chytridiomycota | c__Spizellomycetes | Spizellomycetales | f__Spizellomycetales_fam_Incertae_sedis | g__Spizellomycetales_gen_Incertae_sedis.14	k__Fungi 	 p__Chytridiomycota 	 c__Spizellomycetes 	 Spizellomycetales 	 f__Spizellomycetales_fam_Incertae_sedis 	 g__Spizellomycetales_gen_Incertae_sedis.14
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.52	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.52
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Chaetothyriales_fam_Incertae_sedis | g__Anthracina	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Chaetothyriales_fam_Incertae_sedis 	 g__Anthracina
k__Fungi | p__Ascomycota | c__Sordariomycetes | Sordariales | f__Chaetomiaceae | g__Chaetomium.1	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Sordariales 	 f__Chaetomiaceae 	 g__Chaetomium.1
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.93	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.93
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | unassigned | unassigned.7	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 unassigned 	 unassigned.7
k__Fungi | p__Ascomycota | c__Leotiomycetes | Erysiphales | f__Erysiphaceae | g__Golovinomyces	k__Fungi 	 p__Ascomycota 	 c__Leotiomycetes 	 Erysiphales 	 f__Erysiphaceae 	 g__Golovinomyces
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.98	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.98
